WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3003,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3003_28_171012,board=QC_Reference_Phone,brand=OnePlus,,,
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
c0:ac:54:f5:7b:a7,osnatg370,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:13,11,-86,32.16876665,34.81320794,37,4.550999641,WIFI
30:b5:c2:fe:aa:56,NGOGA,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:13,6,-87,32.16876665,34.81320794,37,4.550999641,WIFI
98:e7:f4:c6:4b:37,DIRECT-35-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:13,6,-94,32.16876665,34.81320794,37,4.550999641,WIFI
roey,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:13,8,-85,32.14,34.14,37,4.550999641,WIFI
roey,Howmanyistwo,[WPA2-PSK-CCMP][ESS],27/10/2017 16:13,2,-81,32.14,34.14,37,4.550999641,WIFI
3c:1e:04:03:7f:17,Robert1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:13,1,-82,32.16876665,34.81320794,37,4.550999641,WIFI
c4:3d:c7:5a:79:1c,tslila,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:13,11,-89,32.16876665,34.81320794,37,4.550999641,WIFI
a0:63:91:69:f6:af,OP2,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:13,1,-80,32.16876665,34.81320794,37,4.550999641,WIFI
c0:4a:00:ba:e8:f6,Lubelsky,[WPA-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:13,13,-88,32.16876665,34.81320794,37,4.550999641,WIFI
6a:12:f5:f9:5e:71,BezeqFree,[WPA2-PSK-CCMP][ESS],27/10/2017 16:13,8,-79,32.16876425,34.81321225,36,4.550999641,WIFI
3c:1e:04:03:7f:17,Robert1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:15,1,-77,32.16870993,34.81323603,39,4.550999641,WIFI
98:e7:f4:c6:4b:37,DIRECT-35-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,6,-83,32.16870993,34.81323603,39,4.550999641,WIFI
48:db:50:34:c7:fb,HUAWEI-C7FB,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,1,-88,32.16870993,34.81323603,39,4.550999641,WIFI
00:02:6f:eb:a0:f4,hilda,[WPA2-PSK-CCMP][ESS],27/10/2017 16:15,11,-91,32.16870993,34.81323603,39,4.550999641,WIFI
fc:3f:db:7e:60:a6,DIRECT-A5-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,10,-79,32.16881033,34.81237006,35,4.550999641,WIFI
14:cc:20:eb:cb:c6,May,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:15,1,-86,32.16881033,34.81237006,35,4.550999641,WIFI
fc:b4:e6:cf:d1:dd,HOTBOX-D1D7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:15,1,-88,32.16881033,34.81237006,35,4.550999641,WIFI
16:ae:db:c1:ae:55,Fuck Off Yourself,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,9,-91,32.16881033,34.81237006,35,4.550999641,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:15,0,-113,32.16881033,34.81237006,35,4.550999641,GSM
c0:ac:54:f5:7b:a7,osnatg370,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:15,11,-85,32.16874461,34.8109685,26,4.550999641,WIFI
30:b5:c2:fe:aa:56,NGOGA,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,6,-85,32.16874461,34.8109685,26,4.550999641,WIFI
74:da:38:50:77:f2,Howmanyistwo,[WPA2-PSK-CCMP][ESS],27/10/2017 16:15,2,-85,32.16874461,34.8109685,26,4.550999641,WIFI
3c:1e:04:03:7f:17,Robert1,[WPA2-PSK-CCMP][ESS],27/10/2017 16:15,1,-78,32.16874461,34.8109685,26,4.550999641,WIFI
c0:4a:00:ba:e8:f6,Lubelsky,[WPA-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:15,13,-86,32.16874461,34.8109685,26,4.550999641,WIFI
a0:63:91:69:f6:af,OP2,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,1,-91,32.16874461,34.8109685,26,4.550999641,WIFI
fc:3f:db:7e:60:a6,DIRECT-A5-HP DeskJet 4670 series,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,10,-79,32.16874461,34.8109685,26,4.550999641,WIFI
14:cc:20:eb:cb:c6,May,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:15,1,-86,32.16874461,34.8109685,26,4.550999641,WIFI
fc:b4:e6:cf:d1:dd,HOTBOX-D1D7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:15,1,-88,32.16874461,34.8109685,26,4.550999641,WIFI
16:ae:db:c1:ae:55,Fuck Off Yourself,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:15,9,-91,32.16874461,34.8109685,26,4.550999641,WIFI
c4:6e:1f:30:2b:7c,Nomi Fix WIFI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:15,1,-69,32.16874461,34.8109685,26,4.550999641,WIFI
0c:f4:d5:29:a2:9c,LRWN,[WPA2-PSK-CCMP][ESS],27/10/2017 16:15,36,-91,32.16874461,34.8109685,26,4.550999641,WIFI
90:f6:52:28:38:19,HOTBOX111,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:15,11,-84,32.16874461,34.8109685,26,4.550999641,WIFI
fc:b4:e6:1e:0a:78,Shaul1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:15,11,-87,32.16874461,34.8109685,26,4.550999641,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:15,0,-113,32.16874461,34.8109685,26,4.550999641,GSM
00:26:5a:77:8c:db,Rina,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,6,-83,32.16828882,34.81039765,26,4.550999641,WIFI
c8:60:00:b1:d4:50,GUYFI,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,3,-83,32.16828882,34.81039765,26,4.550999641,WIFI
18:d6:c7:fb:1c:0e,Oberyn Martell,[WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:16,8,-84,32.16828882,34.81039765,26,4.550999641,WIFI
60:e3:27:bf:a1:a5,BARON WIFI 2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,11,-84,32.16828882,34.81039765,26,4.550999641,WIFI
e4:6f:13:73:0a:c2,simon,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,8,-86,32.16828882,34.81039765,26,4.550999641,WIFI
d8:fb:5e:f5:82:9a,Levy,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:16,10,-88,32.16828882,34.81039765,26,4.550999641,WIFI
90:ef:68:30:6b:69,kessel_2,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:16,5,-81,32.16808141,34.81029707,27,6.06799984,WIFI
0a:8d:db:6e:71:13,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:16,1,-83,32.16808141,34.81029707,27,6.06799984,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,13,-89,32.16808141,34.81029707,27,6.06799984,WIFI
06:8d:db:6e:71:13,888Free,[ESS],27/10/2017 16:16,1,-88,32.16808141,34.81029707,27,6.06799984,WIFI
0a:8d:cb:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:16,44,-86,32.167987,34.8101175,0,25.17000008,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:16,11,-79,32.167987,34.8101175,0,25.17000008,WIFI
0a:8d:db:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:16,1,-81,32.167987,34.8101175,0,25.17000008,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:16,11,-86,32.167987,34.8101175,0,25.17000008,WIFI
0a:8d:db:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:16,1,-85,32.167987,34.8101175,0,25.17000008,WIFI
74:da:38:ae:91:7b,lavel-2,[WPA2-PSK-CCMP-preauth][WPS][ESS],27/10/2017 16:16,2,-85,32.167987,34.8101175,0,25.17000008,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,5,-85,32.167987,34.8101175,0,25.17000008,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,5,-86,32.167987,34.8101175,0,25.17000008,WIFI
c4:12:f5:80:24:0b,CEO-WiFi_2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,1,-87,32.167987,34.8101175,0,25.17000008,WIFI
aa:6b:ad:04:c6:a8,DIRECT-a8-HP M477 LaserJet,[WPA2-PSK-CCMP][ESS],27/10/2017 16:16,6,-77,32.167987,34.8101175,0,25.17000008,WIFI
06:8d:cb:6e:71:bf,888Free,[ESS],27/10/2017 16:16,44,-86,32.167987,34.8101175,0,25.17000008,WIFI
02:8d:db:6e:71:bf,888Guest,[ESS],27/10/2017 16:16,1,-80,32.167987,34.8101175,0,25.17000008,WIFI
06:8d:db:6e:71:bf,888Free,[ESS],27/10/2017 16:16,1,-83,32.167987,34.8101175,0,25.17000008,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],27/10/2017 16:16,1,-85,32.167987,34.8101175,0,25.17000008,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],27/10/2017 16:16,1,-87,32.167987,34.8101175,0,25.17000008,WIFI
02:8d:db:6e:71:be,888Guest,[ESS],27/10/2017 16:16,11,-89,32.167987,34.8101175,0,25.17000008,WIFI
78:e8:b6:69:2c:91,smartsell,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:16,1,-85,32.167987,34.8101175,0,25.17000008,WIFI
02:8d:cb:6e:71:bf,888Guest,[ESS],27/10/2017 16:16,44,-87,32.167987,34.8101175,0,25.17000008,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:16,0,-113,32.16746622,34.80976155,13,16.68700027,GSM
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:16,1,-88,32.16754658,34.80978436,-1,7.585000038,WIFI
06:8d:db:6e:71:be,,[ESS],27/10/2017 16:16,11,-94,32.16754658,34.80978436,-1,7.585000038,WIFI
06:8d:db:6e:71:be,,[ESS],27/10/2017 16:16,11,-88,32.1675522,34.80978999,1,9.101999283,WIFI
b0:aa:77:f1:3a:68,Shaked-Guest WiFi,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:17,11,-90,32.16755364,34.80979362,11,7.585000038,WIFI
f8:d1:11:b1:92:93,iFOREX,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],27/10/2017 16:17,13,-92,32.16755398,34.80979445,4,7.585000038,WIFI
06:8d:db:6e:71:26,888Free,[ESS],27/10/2017 16:17,6,-90,32.16755398,34.80979445,4,7.585000038,WIFI
0a:8d:db:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:17,1,-80,32.16755202,34.80979461,5,6.06799984,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:17,5,-81,32.16755091,34.80979544,5,6.06799984,WIFI
00:78:9e:fa:15:91,MOULY MAISON,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,1,-83,32.16755145,34.80980057,6,6.06799984,WIFI
06:8d:db:6e:71:bf,888Free,[ESS],27/10/2017 16:18,1,-76,32.16755113,34.80980159,7,4.550999641,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],27/10/2017 16:18,1,-77,32.16755113,34.80980159,7,4.550999641,WIFI
00:f6:63:15:58:82,KaymeraGuest,[ESS],27/10/2017 16:18,1,-93,32.16755113,34.80980159,7,4.550999641,WIFI
ec:08:6b:38:0d:dc,RS_GUEST_5G,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,48,-90,32.16750025,34.80973813,7,6.06799984,WIFI
06:8d:db:6e:71:c1,888Free,[ESS],27/10/2017 16:18,11,-85,32.16750025,34.80973813,7,6.06799984,WIFI
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,13,-79,32.16743172,34.80965767,9,4.550999641,WIFI
0a:8d:db:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,11,-83,32.16743172,34.80965767,9,4.550999641,WIFI
0a:8d:cb:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,36,-91,32.16743172,34.80965767,9,4.550999641,WIFI
02:8d:db:6e:71:c1,888Guest,[ESS],27/10/2017 16:18,11,-86,32.16743172,34.80965767,9,4.550999641,WIFI
60:e3:27:bf:a1:a5,BARON WIFI 2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,11,-85,32.16723978,34.80937232,11,4.550999641,WIFI
0a:8d:cb:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,44,-87,32.16700959,34.80909138,15,4.550999641,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,11,-85,32.16700959,34.80909138,15,4.550999641,WIFI
0a:8d:db:6e:71:bf,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,1,-84,32.16700959,34.80909138,15,4.550999641,WIFI
0a:8d:db:6e:71:be,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,11,-86,32.16700959,34.80909138,15,4.550999641,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],27/10/2017 16:18,1,-82,32.16700959,34.80909138,15,4.550999641,WIFI
02:8d:db:6e:71:be,888Guest,[ESS],27/10/2017 16:18,11,-89,32.16700959,34.80909138,15,4.550999641,WIFI
02:8d:db:6e:71:bf,888Guest,[ESS],27/10/2017 16:18,1,-81,32.16700959,34.80909138,15,4.550999641,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,5,-88,32.16700959,34.80909138,15,4.550999641,WIFI
78:e8:b6:69:2c:91,smartsell,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,1,-85,32.16700959,34.80909138,15,4.550999641,WIFI
74:da:38:ae:91:7b,lavel-2,[WPA2-PSK-CCMP-preauth][WPS][ESS],27/10/2017 16:18,2,-87,32.16700959,34.80909138,15,4.550999641,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,1,-79,32.16691973,34.80897673,16,4.550999641,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,6,-84,32.16691973,34.80897673,16,4.550999641,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,11,-81,32.16691973,34.80897673,16,4.550999641,WIFI
14:ae:db:a3:90:15,HRZBOUTIKUE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:18,11,-87,32.16691973,34.80897673,16,4.550999641,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,12,-85,32.16691973,34.80897673,16,4.550999641,WIFI
10:be:f5:3a:26:60,contigo,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,3,-91,32.16691973,34.80897673,16,4.550999641,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,3,-92,32.16691973,34.80897673,16,4.550999641,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],27/10/2017 16:18,1,-86,32.16691973,34.80897673,16,4.550999641,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],27/10/2017 16:18,6,-81,32.16691973,34.80897673,16,4.550999641,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],27/10/2017 16:18,1,-89,32.16691973,34.80897673,16,4.550999641,WIFI
42501_13111_7943939,Partner,UNKNOWN;il,27/10/2017 16:18,0,-113,32.16691973,34.80897673,16,4.550999641,GSM
14:ae:db:b3:7b:65,Bezeq2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,6,-86,32.16686798,34.80890046,16,4.550999641,WIFI
06:8d:db:6e:71:be,,[ESS],27/10/2017 16:18,11,-89,32.16683927,34.80867405,18,4.550999641,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],27/10/2017 16:18,1,-86,32.16683927,34.80867405,18,4.550999641,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,5,-87,32.16683927,34.80867405,18,4.550999641,WIFI
0a:8d:db:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:18,1,-82,32.16683927,34.80867405,18,4.550999641,WIFI
06:8d:db:6e:71:c1,888Free,[ESS],27/10/2017 16:18,11,-81,32.16683927,34.80867405,18,4.550999641,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,1,-74,32.16683927,34.80867405,18,4.550999641,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,1,-72,32.16683927,34.80867405,18,4.550999641,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:18,1,-77,32.16683927,34.80867405,18,4.550999641,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:18,3,-79,32.16683927,34.80867405,18,4.550999641,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,48,-91,32.16683927,34.80867405,18,4.550999641,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],27/10/2017 16:18,6,-89,32.16683927,34.80867405,18,4.550999641,WIFI
fa:8f:ca:93:a5:64,,[ESS],27/10/2017 16:18,6,-87,32.16683927,34.80867405,18,4.550999641,WIFI
5a:fe:e3:03:c7:b3,506679780,[ESS],27/10/2017 16:18,6,-88,32.16683927,34.80867405,18,4.550999641,WIFI
42501_13111_7943947,Partner,UNKNOWN;il,27/10/2017 16:18,0,-113,32.16683927,34.80867405,18,4.550999641,GSM
ec:08:6b:38:0d:dd,RS_GUEST,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,13,-79,32.1668791,34.80858578,18,4.550999641,WIFI
0a:8d:db:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:19,11,-83,32.1668791,34.80858578,18,4.550999641,WIFI
0a:8d:cb:6e:71:c1,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:19,36,-91,32.1668791,34.80858578,18,4.550999641,WIFI
02:8d:db:6e:71:c1,888Guest,[ESS],27/10/2017 16:19,11,-86,32.1668791,34.80858578,18,4.550999641,WIFI
7c:b7:33:2e:76:73,Mouly,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,11,-85,32.16706188,34.80808428,21,4.550999641,WIFI
02:8d:db:6e:71:be,888Guest,[ESS],27/10/2017 16:19,11,-89,32.16706188,34.80808428,21,4.550999641,WIFI
94:f6:65:5b:b2:28,Efrat Networks MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,5,-88,32.16706188,34.80808428,21,4.550999641,WIFI
02:8d:db:6e:71:6d,888Guest,[ESS],27/10/2017 16:19,1,-83,32.16706188,34.80808428,21,4.550999641,WIFI
74:da:38:ae:91:7b,lavel-2,[WPA2-PSK-CCMP-preauth][WPS][ESS],27/10/2017 16:19,2,-87,32.16706188,34.80808428,21,4.550999641,WIFI
cc:b2:55:e8:4c:e6,INGENEO,[WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,6,-90,32.16711356,34.80794417,22,4.550999641,WIFI
00:1d:aa:7c:8c:f8,Kadabra-AP,[WPA-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,11,-81,32.16711356,34.80794417,22,4.550999641,WIFI
14:ae:db:a3:90:15,HRZBOUTIKUE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:19,11,-87,32.16711356,34.80794417,22,4.550999641,WIFI
90:8d:78:51:52:fc,brieftrace,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,12,-85,32.16711356,34.80794417,22,4.550999641,WIFI
10:be:f5:3a:26:60,contigo,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,3,-91,32.16711356,34.80794417,22,4.550999641,WIFI
c0:56:27:a0:6c:9a,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,3,-92,32.16711356,34.80794417,22,4.550999641,WIFI
00:02:6f:a6:f1:f3,Pitarohecht,[WEP][ESS],27/10/2017 16:19,1,-86,32.16711356,34.80794417,22,4.550999641,WIFI
30:f7:72:6e:8e:a0,HP-Print-A0-LaserJet Pro MFP,[ESS],27/10/2017 16:19,6,-79,32.16711356,34.80794417,22,4.550999641,WIFI
34:23:87:36:c9:b7,HP-Print-b7-LaserJet 300,[ESS],27/10/2017 16:19,1,-89,32.16711356,34.80794417,22,4.550999641,WIFI
14:ae:db:b3:7b:65,Bezeq2.4,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-86,32.167165,34.80780145,23,4.550999641,WIFI
06:8d:db:6e:71:be,,[ESS],27/10/2017 16:19,11,-89,32.16721855,34.80765863,24,4.550999641,WIFI
06:8d:db:6e:71:6d,888Free,[ESS],27/10/2017 16:19,1,-86,32.16721855,34.80765863,24,4.550999641,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,5,-87,32.16721855,34.80765863,24,4.550999641,WIFI
0a:8d:db:6e:71:6d,888Corp,[WPA2-EAP-CCMP][ESS],27/10/2017 16:19,1,-82,32.16721855,34.80765863,24,4.550999641,WIFI
06:8d:db:6e:71:c1,888Free,[ESS],27/10/2017 16:19,11,-81,32.16721855,34.80765863,24,4.550999641,WIFI
00:02:6f:bb:fd:ac,BlueSnap-Guest-2.4GHz,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,1,-74,32.16721855,34.80765863,24,4.550999641,WIFI
18:1e:78:86:00:63,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-72,32.16721855,34.80765863,24,4.550999641,WIFI
08:6a:0a:37:66:66,HOTFiber-2017,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-77,32.16721855,34.80765863,24,4.550999641,WIFI
d0:17:c2:60:e7:38,ASUS,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,3,-79,32.16721855,34.80765863,24,4.550999641,WIFI
14:ae:db:3d:b1:55,EL5,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,48,-91,32.16721855,34.80765863,24,4.550999641,WIFI
d8:fe:e3:03:c7:b1,BENY PUR,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,6,-89,32.16721855,34.80765863,24,4.550999641,WIFI
fa:8f:ca:93:a5:64,,[ESS],27/10/2017 16:19,6,-87,32.16721855,34.80765863,24,4.550999641,WIFI
5a:fe:e3:03:c7:b3,506679780,[ESS],27/10/2017 16:19,6,-88,32.16721855,34.80765863,24,4.550999641,WIFI
42501_13111_7943947,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16721855,34.80765863,24,4.550999641,GSM
30:b5:c2:bd:52:40,Rabia,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,6,-82,32.16721855,34.80765863,24,4.550999641,WIFI
74:da:38:50:ce:4c,edimax_repeater,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,2,-87,32.16721855,34.80765863,24,4.550999641,WIFI
a0:ab:1b:62:a7:bc,Home.,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],27/10/2017 16:19,1,-84,32.16721855,34.80765863,24,4.550999641,WIFI
c0:ac:54:f5:e9:c8,NIZZA333,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],27/10/2017 16:19,11,-85,32.16721855,34.80765863,24,4.550999641,WIFI
74:da:38:cc:d8:80,Vexlerar_2EX,[WPA2-PSK-CCMP-preauth][WPS][ESS],27/10/2017 16:19,9,-87,32.16721855,34.80765863,24,4.550999641,WIFI
90:6c:ac:f3:6a:69,Rainbow Medical,[WPA2-PSK-CCMP-preauth][ESS],27/10/2017 16:19,5,-88,32.16721855,34.80765863,24,4.550999641,WIFI
a2:6c:ac:f3:6a:69,Rainbow Guest,[WPA2-PSK-CCMP-preauth][ESS],27/10/2017 16:19,5,-90,32.16721855,34.80765863,24,4.550999641,WIFI
c4:e9:84:27:0c:aa,IDO,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,11,-95,32.16721855,34.80765863,24,4.550999641,WIFI
20:0c:c8:10:c8:11,Heifes,[WPA2-PSK-CCMP][WPS][ESS],27/10/2017 16:19,1,-91,32.16721855,34.80765863,24,4.550999641,WIFI
fc:3f:db:f1:00:fb,HP-Print-FB-Officejet Pro 8610,[ESS],27/10/2017 16:19,6,-89,32.16721855,34.80765863,24,4.550999641,WIFI
72:0c:c8:10:c8:12,Bezeq Free D02536,[ESS],27/10/2017 16:19,1,-90,32.16721855,34.80765863,24,4.550999641,WIFI
74:da:38:50:ce:4c,edimax_repeater,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,2,-79,32.16732278,34.80736423,24,6.06799984,WIFI
94:f6:65:1b:b2:28,Guest Neetwork MM,[WPA2-PSK-CCMP][ESS],27/10/2017 16:19,5,-78,32.16732278,34.80736423,24,6.06799984,WIFI
42501_13111_496642,Partner,UNKNOWN;il,27/10/2017 16:19,0,-113,32.16732278,34.80736423,24,6.06799984,GSM
